TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Pavement Asset Management,District 02,Caldwell,242023,,,FD05,FD05 017 0091 000-005,ROGERS GROUP INC,MP01700912401,2024-03-21,810191.75,810191.75
Bridge Asset Management,District 12,Knott,247004,12-00255.00,,FD51,FD51 060 1017 C00073N 00.01,FREDERICK & MAY CONSTRUCTION CO,MB06010172401,2024-03-21,471861.61,471861.61
Highway Improvement,District 04,Hardin,241004,04-20013.00,,NHPP,NHPP 0311(048),SCOTTY'S CONTRACTING & STONE LLC,DE047031W2404,2024-03-21,5686877.36,5686877.36
Highway Improvement,District 04,Washington,241007,04-00164.00,STP,,STP 0551(053),HAYDON MATERIALS LLC,DE11505552407,2024-03-21,25623042.56,25623042.56
Highway Improvement,District 02,Christian,241302,02-00180.00,STP,,STP 6000 (226),SCOTTY'S CONTRACTING & STONE LLC,DE02409112402,2024-03-21,15999972.44,15999972.44
Safety,District 07,Fayette,244300,07-09012.00,,HSIP,HSIP 4181(034),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0703404182401,2024-03-21,2646259.6,2646259.6
Highway Improvement,District 07,Fayette,241005,07-08909.00,,NHPP,NHPP 0754(067),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,DE03400752405,2024-03-21,47014625.13,47014625.13
Bridge Asset Management,District 12,Pike,245340,12-10137.00,"STP, BRZ",,STP BRZ 9030 (453),FREDERICK & MAY CONSTRUCTION CO,BR09814412400,2024-03-21,524445.99,524445.99
Bridge Asset Management,District 11,Harlan,245341,11-10195.00,"STP, BRZ",,STP BRZ 9030 (429),INTECH CONTRACTING LLC,BR04801192401,2024-03-21,3108880.46,902729.8
Bridge Asset Management,District 11,Harlan,245341,11-01101.00,"STP, BRZ",,STP BRZ 9030 (428),INTECH CONTRACTING LLC,BR04801192400,2024-03-21,3108880.46,2206150.66
Bridge Asset Management,District 12,Knott,242979,12-10105.00,FBP,,FBP 1203 (416),FREDERICK & MAY CONSTRUCTION CO,MB06005502401,2024-03-21,317358.15,317358.15
Highway Improvement,District 01,Various,241301,01-00115.00,NH,,NH 0601 (211),JIM SMITH CONTRACTING COMPANY LLC,DE00400602444,2024-03-21,22707117.21,12499306.35
Highway Improvement,District 01,Various,241301,01-00115.00,NH,,NH 0601 (211),JIM SMITH CONTRACTING COMPANY LLC,DE07300602445,2024-03-21,22707117.21,2370816.28
Highway Improvement,District 01,Various,241301,01-00115.00,NH,,NH 0601 (212),JIM SMITH CONTRACTING COMPANY LLC,DE07300602446,2024-03-21,22707117.21,7836994.58
Highway Improvement,District 10,Breathitt,241306,10-00376.00,,NHPP,NHPP 0151 (090),TRITON CONSTRUCTION INC,DE01300152406,2024-03-21,49552000.0,49552000.0
Bridge Asset Management,District 11,Harlan,245339,11-10225.00,"STP, BRZ",,STP BRZ 9030 (452),KAY & KAY CONTRACTING LLC,BR04808402400,2024-03-21,632176.25,632176.25
Highway Improvement,District 03,Warren,241102,03-80005.00,,FD04,FD04 114 0242 003-004,SCOTTY'S CONTRACTING & STONE LLC,DE11402422402,2024-03-21,415726.63,415726.63
Safety,District 11,Bell,244101,11-00973.00,,HSIP,HSIP 0251(050),HINKLE CONTRACTING COMPANY LLC,11007025E2401,2024-03-21,2656732.37,2656732.37
Miscellaneous,District 12,Pike,242095,12-04369.00,,FD04,FD04 098 0611 002-004,GEORGE B STONE CO LLC,MP09806112402,2024-03-21,336947.0,194208.84
Miscellaneous,District 12,Pike,242095,12-04384.00,,FD04,FD04 098 1441 010-012,GEORGE B STONE CO LLC,MP09814412401,2024-03-21,336947.0,81438.94
Miscellaneous,District 12,Pike,242095,12-04363.00,,FD04,FD04 098 0122 008-009,GEORGE B STONE CO LLC,MP09801222401,2024-03-21,336947.0,38509.89
Miscellaneous,District 12,Pike,242095,12-04383.00,,FD04,FD04 098 0122 010-011,GEORGE B STONE CO LLC,MP09801222402,2024-03-21,336947.0,22789.31
Miscellaneous,District 12,Letcher,242109,12-04346.00,,FD04,FD04 067 0931 016-018,GEORGE B STONE CO LLC,MP06709312401,2024-03-21,199252.5,199252.5
Bridge Asset Management,District 02,Various,245338,02-10079.00,"STP, BRZ",,STP BRZ 9030 (451),SCOTT AND MURPHY INC,BR03004312400,2024-03-21,7969574.13,7969574.13
Highway Improvement,District 12,Knott,241309,12-00162.00,,EK57,EK57 060 1442 000-001,BUSH & BURCHETT INC,DE06014422409,2024-03-21,2085821.96,2085821.96
Pavement Asset Management,District 02,Christian,242021,,,FD05,FD05 024 1682 005-006,ROGERS GROUP INC,MP02416822401,2024-02-22,149676.31,149676.31
Pavement Asset Management,District 01,McCracken,242015,,,FD05,FD05 073 0062 003-007,JIM SMITH CONTRACTING COMPANY LLC,MP07300622401,2024-02-22,736710.0,736710.0
Pavement Asset Management,District 02,Various,242027,,,FD05,FD05 030 0056 009-015,ROGERS GROUP INC,MP03000562401,2024-02-22,1126922.03,1126922.03
Pavement Asset Management,District 05,Bullitt,242039,,,FD05,FD05 015 0044 013-023,MAGO CONSTRUCTION COMPANY LLC,MP01500442401,2024-02-22,2575312.77,1568257.76
Pavement Asset Management,District 05,Bullitt,242039,,,FD05,FD05 015 031E 003-006,MAGO CONSTRUCTION COMPANY LLC,MP015031E2401,2024-02-22,2575312.77,1007054.99
Pavement Asset Management,District 01,Marshall,242018,,,FD05,FD05 079 0080 000-002,JIM SMITH CONTRACTING COMPANY LLC,MP07900802401,2024-02-22,1012470.1,1012470.1
Pavement Asset Management,District 03,Butler,242033,,,FD05,FD05 016 0231 005-010,SCOTTY'S CONTRACTING & STONE LLC,MP01602312401,2024-02-22,617067.53,617067.53
Rural Roads Projects,District 09,Rowan,243005,,,CB06,CB06 0103 1722 006-010,EATON ASPHALT PAVING CO INC,0910317222301,2024-02-22,276924.0,276924.0
Pavement Asset Management,District 04,Washington,242038,,,FD05,FD05 115 0152 011-023,MAC CONSTRUCTION & EXCAVATING INC,MP11501522401,2024-02-22,1122200.0,1122200.0
Pavement Asset Management,District 05,Henry,242040,,,FD05,FD05 052 0389 019-022,MAGO CONSTRUCTION COMPANY LLC,MP05203892401,2024-02-22,220278.69,220278.69
Rural Roads Projects,District 02,Muhlenberg,243010,,,CB06,CB06 089 0973 003-009,SCOTTY'S CONTRACTING & STONE LLC,0208909732401,2024-02-22,631876.53,631876.53
Pavement Asset Management,District 10,Perry,242048,,,FD05,FD05 097 1762 000-002,MOUNTAIN ENTERPRISES INC,MP09717622401,2024-02-22,256437.7,256437.7
Pavement Asset Management,District 06,Campbell,242041,,,FD05,FD05 019 1892 002-003,RIEGLER BLACKTOP INC,MP01918922401,2024-02-22,109090.4,109090.4
Rural Roads Projects,District 02,McLean,243011,,,CB06,CB06 075 1155 002-008,SCOTTY'S CONTRACTING & STONE LLC,0207511552401,2024-02-22,382195.28,382195.28
Pavement Asset Management,District 08,Cumberland,242045,,,FD05,FD05 029 0090 000-005,GADDIE-SHAMROCK LLC,MP02900902401,2024-02-22,1053768.51,1053768.51
Pavement Asset Management,District 09,Rowan,242069,,,FD04,FD04 103 0032 006-009,HINKLE CONTRACTING COMPANY LLC,MP10300322301,2024-02-22,1550380.44,1550380.44
Pavement Asset Management,District 09,Fleming,242046,,,FD05,FD05 035 1013 006-014,H G MAYS CORPORATION,MP03510132401,2024-02-22,900256.0,900256.0
Pavement Asset Management,District 09,Boyd,242047,,,FD05,FD05 010 0003 000-008,MOUNTAIN ENTERPRISES INC,MP01000032401,2024-02-22,1052050.1,1052050.1
Pavement Asset Management,District 10,Magoffin,242083,,,FD05,FD05 077 1888 000-005,HINKLE CONTRACTING COMPANY LLC,MP07718882401,2024-02-22,609820.76,609820.76
Pavement Asset Management,District 11,Bell,242068,,,FD05,FD05 007 2402 000-002,HINKLE CONTRACTING COMPANY LLC,MP00724022302,2024-02-22,280283.88,280283.88
Pavement Asset Management,District 02,Caldwell,242070,,,FD05,FD05 017 0070 000-001,ROGERS GROUP INC,MP01700702301,2024-02-22,91448.77,91448.77
Highway Improvement,District 04,Hardin,241002,04-00153.00,STP,,STP 6000(192),SCOTTY'S CONTRACTING & STONE LLC,DE04702512402,2024-02-22,3395019.6,3395019.6
Bridge Asset Management,District 08,Pulaski,245336,,,FE02,FE02 100 3260 B00092N 00.76,BUSH & BURCHETT INC,BR10032602401,2024-02-22,1997487.68,535564.06
Bridge Asset Management,District 08,Pulaski,245336,08-10067.00,"STP, BRZ",,STP BRZ 9030 (449),BUSH & BURCHETT INC,BR10032602400,2024-02-22,1997487.68,1461923.62
Miscellaneous,District 06,Various,242006,,,FE01,FE01 121 DW24 0060000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002406,2024-02-22,3768000.0,3768000.01
Miscellaneous,District 02,Various,242002,,,FE01,FE01 121 DW24 0020000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002402,2024-02-22,3989000.0,3989000.0
Miscellaneous,District 04,Various,242004,,,FE01,FE01 121 DW24 0040000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002404,2024-02-22,1662000.0,1662000.04
Highway Improvement,District 09,Greenup,241101,09-09019.00,,,STMP 3004(061),ALLARD EXCAVATION LLC,DE04500012302,2024-02-22,1097369.01,1097369.01
Miscellaneous,District 08,Various,242008,,,FE01,FE01 121 DW24 0080000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002408,2024-02-22,1285000.0,1285000.0
Miscellaneous,District 10,Various,242010,,,FE01,FE01 121 DW24 0100000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002410,2024-02-22,1162000.0,1162000.0
Bridge Asset Management,District 04,Hardin,245337,04-10052.00,"STP, BRZ",,STP BRZ 9030 (450),E & B PAVING LLC,BR04700622400,2024-02-22,2388000.0,2388000.0
Miscellaneous,District 12,Various,242012,,,FE01,FE01 121 DW24 0120000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002412,2024-02-22,1213000.0,1213000.0
Pavement Asset Management,District 06,Carroll,242043,,,FD05,FD05 021 0389 001-004,WINGHAM PAVING INC,MP02103892401,2024-02-22,156941.59,156941.59
Highway Improvement,District 06,Kenton,241305,06-00162.00,STP,,STP 8206 (007),EATON ASPHALT PAVING CO INC,DE05905362335,2024-02-22,30750724.98,30750724.98
Pavement Asset Management,District 12,Lawrence,242053,,,FD05,FD05 064 3398 000-003,BTI CONTRACTING INC DBA BLACKTOP INDUSTRIES,MP06433982401,2024-02-22,352261.65,352261.65
Highway Improvement,District 02,Union,241303,02-00310.00,STP,,STP 0561 (009),CLEARY CONSTRUCTION INC,DE11300562343,2024-02-22,29985000.0,29985000.0
Rural Roads Projects,District 11,Jackson,243007,,,CB06,CB06 055 0577 000-002,THE ALLEN COMPANY INC,1105505772301,2024-02-22,595260.7,206894.06
Rural Roads Projects,District 11,Jackson,243007,,,CB06,CB06 055 2003 003-007,THE ALLEN COMPANY INC,1105520032303,2024-02-22,595260.7,388366.64
Pavement Asset Management,District 11,Leslie,242029,,,FD05,FD05 066 0066 000-003,MOUNTAIN ENTERPRISES INC,MP06600662401,2024-01-25,333403.28,333403.28
Pavement Asset Management,District 11,Laurel,242030,,,FD05,FD05 063 1193 000-004,STRAWSER CONSTRUCTION INC,MP06311932401,2024-01-25,425171.66,425171.66
Pavement Asset Management,District 07,Madison,242031,,,FD05,FD05 076 0052 012-017,STRAWSER CONSTRUCTION INC,MP07600522401,2024-01-25,960986.39,960986.39
Pavement Asset Management,District 11,Laurel,242032,,,FD05,FD05 063 3094 001-004,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP06330942401,2024-01-25,249936.86,249936.86
Pavement Asset Management,District 07,Bourbon,242036,,,FD05,FD05 009 0068 007-012,STRAWSER CONSTRUCTION INC,MP00900682401,2024-01-25,811401.36,811401.36
Pavement Asset Management,District 11,Clay,242058,,,FD05,FD05 026 0421 018-021,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP02604212401,2024-01-25,348373.73,348373.73
Pavement Asset Management,District 07,Boyle,242066,,,FD05,FD05 011 0034 017-019,THE ALLEN COMPANY INC,MP01100342402,2024-01-25,386053.61,386053.61
Pavement Asset Management,District 12,Johnson,242071,,,FD05,FD05 058 1409 000-005,STRAWSER CONSTRUCTION INC,MP05814092401,2024-01-25,520026.81,520026.81
Pavement Asset Management,District 04,Breckinridge,242072,,,FD05,FD05 014 0060 028-030,MAGO CONSTRUCTION COMPANY LLC,MP01400602401,2024-01-25,224961.79,178294.22
Pavement Asset Management,District 04,Breckinridge,242072,,,FD05,FD05 014 0079 014-016,MAGO CONSTRUCTION COMPANY LLC,MP01400792401,2024-01-25,224961.79,41338.47
Pavement Asset Management,District 03,Simpson,242261,,,FD04,FD04 107 0100 009-010,BLUEGRASS CONTRACTING CORPORATION,MP10701002302,2024-01-25,837080.0,837080.0
Bridge Asset Management,District 12,Lawrence,242975,,,FE02,FE02 064 1760 B00050N 09.24,WALKER CONSTRUCTION & MATERIALS LLC,MB06417602401,2024-01-25,471597.0,471597.0
Rural Roads Projects,District 06,Carroll,243001,,,CB06,CB06 021 1226 001-004,MAC CONSTRUCTION & EXCAVATING INC,0602112262401,2024-01-25,339450.0,339450.0
Rural Roads Projects,District 07,Clark,243002,,,CB06,CB06 025 3368 000-002,THE ALLEN COMPANY INC,0702533682401,2024-01-25,565633.2,251563.21
Rural Roads Projects,District 07,Clark,243002,,,CB06,CB06 025 3371 000-003,THE ALLEN COMPANY INC,0702533712401,2024-01-25,565633.2,314069.99
Rural Roads Projects,District 11,Harlan,243003,,,CB06,CB06 048 0219 000-003,MOUNTAIN ENTERPRISES INC,1104802192302,2024-01-25,899147.67,273634.06
Rural Roads Projects,District 11,Harlan,243003,,,CB06,CB06 048 3461 000-001,MOUNTAIN ENTERPRISES INC,1104834612305,2024-01-25,899147.67,50700.06
Rural Roads Projects,District 11,Harlan,243003,,,CB06,CB06 048 0072 010-012,MOUNTAIN ENTERPRISES INC,1104800722301,2024-01-25,899147.67,178666.86
Rural Roads Projects,District 11,Harlan,243003,,,CB06,CB06 048 0510 000-003,MOUNTAIN ENTERPRISES INC,1104805102303,2024-01-25,899147.67,312925.47
Rural Roads Projects,District 11,Harlan,243003,,,CB06,CB06 048 3448 000-001,MOUNTAIN ENTERPRISES INC,1104834482304,2024-01-25,899147.67,83221.23
Rural Roads Projects,District 08,Rockcastle,243004,,,CB06,CB06 102 1326 000-001,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0810213262301,2024-01-25,370018.25,61852.51
Rural Roads Projects,District 08,Rockcastle,243004,,,CB06,CB06 102 2224 000-001,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0810222242303,2024-01-25,370018.25,46287.4
Rural Roads Projects,District 08,Rockcastle,243004,,,CB06,CB06 102 1505 006-009,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0810215052302,2024-01-25,370018.25,261878.35
Miscellaneous,District 01,Various,242001,,,FE01,FE01 DW24 0010000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002401,2024-01-25,2166925.0,2166925.0
Miscellaneous,District 03,Various,242003,,,FE01,FE01 121 DW24 0030000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002403,2024-01-25,1075500.0,1075500.0
Miscellaneous,District 07,Various,242007,,,FE01,FE01 121 DW24 0070000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002407,2024-01-25,2843000.0,2843000.02
Miscellaneous,District 09,Various,242009,,,FE01,FE01 DW24 0090000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002409,2024-01-25,1148000.0,1148000.01
Bridge Asset Management,District 06,Kenton,242976,06-10006.00,BRX,,BRX 0251 (049),M&M SERVICES CO INC,MB05900252401,2024-01-25,2888415.63,2888415.63
Bridge Asset Management,District 12,Letcher,247002,,,FD51,FD51 067 0317 B00013N 02.81,HINKLE CONSTRUCTION SERVICES LLC,MB06703172401,2024-01-25,328736.89,328736.89
Bridge Asset Management,District 11,Harlan,245331,11-10190.00,"STP, BRZ",,STP BRZ 9030 (443),KAY & KAY CONTRACTING LLC,BR04820072300,2024-01-25,3137409.42,3137409.42
Miscellaneous,District 05,Various,242005,,,FE01,FE01 121 DW24 005000,OGLESBY CONSTRUCTION INC,MP12100002405,2024-01-25,5689854.01,5689854.03
Pavement Asset Management,District 03,Barren,242013,,,FD05,FD05 005 3600 000-003,SCOTTY'S CONTRACTING & STONE LLC,MP00536002401,2024-01-25,783535.97,783535.97
Bridge Asset Management,District 07,Scott,245333,07-10006.00,"STP, BRZ",,STP BRZ 9030 (404),HINKLE CONSTRUCTION SERVICES LLC,BR10510102300,2024-01-25,1856005.86,1856005.86
Bridge Asset Management,District 02,Hopkins,245334,02-10099.00,"STP, BRZ",,STP BRZ 9030 (446),HINKLE CONSTRUCTION SERVICES LLC,BR05400702400,2024-01-25,1459169.86,1459169.86
Bridge Asset Management,District 12,Knott,247000,,,FD51,FD51 060 1533 C007 00.01,FREDERICK & MAY CONSTRUCTION CO,MB06015332401,2024-01-25,1118784.92,446263.52
Bridge Asset Management,District 12,Knott,247000,12-00261.00,,FD51,FD51 060 1016 C00088N,FREDERICK & MAY CONSTRUCTION CO,MB06010162401,2024-01-25,1118784.92,319018.53
Bridge Asset Management,District 12,Knott,247000,,,FD51,FD51 060 1136 C011 00.01,FREDERICK & MAY CONSTRUCTION CO,MB06011362401,2024-01-25,1118784.92,353502.87
Bridge Asset Management,District 12,Knott,247001,,,FD51,FD51 060 1006 C00004N 0.23,KAY & KAY CONTRACTING LLC,MB06010062401,2024-01-25,1109207.5,499398.17
Bridge Asset Management,District 12,Knott,247001,,,FD51,FD51 060 1059 C000083N 00.01,KAY & KAY CONTRACTING LLC,MB06010592401,2024-01-25,1109207.5,609809.33
Pavement Asset Management,District 07,Scott,244400,,,FD05,FD05 105 0227 000-003,MAC CONSTRUCTION & EXCAVATING INC,MP10502272301,2024-01-25,2000000.0,788172.14
Safety,District 07,Scott,244400,07-09018.00,,HSIP,HSIP 5166(019),MAC CONSTRUCTION & EXCAVATING INC,0710502272301,2024-01-25,2000000.0,1211827.85
Highway Improvement,District 01,Livingston,241304,01-20007.00,,,NHPPIM 0242 (078),JIM SMITH CONTRACTING COMPANY LLC,DE07000242404,2024-01-25,6653701.52,6653701.52
Bridge Asset Management,District 01,Various,245332,01-10101.00,"STP, BRZ",,STP BRZ 9030 (444),JIM SMITH CONTRACTING COMPANY LLC,BR01807832400,2024-01-25,4342726.51,1564314.74
Bridge Asset Management,District 01,Various,245332,01-10112.00,"STP, BRZ",,STP BRZ 9030 (445),JIM SMITH CONTRACTING COMPANY LLC,BR02803872400,2024-01-25,4342726.51,2778411.77
Miscellaneous,District 11,Various,242011,,,CPTL,CPTL 007 8019 000-003,OGLESBY CONSTRUCTION INC,MP00780192401,2024-01-25,2850623.09,24516.87
Miscellaneous,District 11,Various,242011,,,FE01,121GR24P005-FE01 & C8XK,OGLESBY CONSTRUCTION INC,MP12100002411,2024-01-25,2850623.09,2826106.23
Pavement Asset Management,District 05,Various,242035,,,FD05,FD05 106 0055 012-021,LOUISVILLE PAVING COMPANY INC,MP10600552401,2024-01-25,914750.0,823651.42
Pavement Asset Management,District 05,Various,242035,,,FD05,FD05 052 0055 000-001,LOUISVILLE PAVING COMPANY INC,MP05200552401,2024-01-25,914750.0,91098.58
Bridge Asset Management,District 08,Pulaski,242973,08-10064.00,BRX,,BRX 0803 (214),KAY & KAY CONTRACTING LLC,MB10000802473,2024-01-25,7120650.34,7120650.34
Pavement Asset Management,District 01,Fulton,232419,,,FD05,FD05 038 1648 000-001,MURRAY PAVING INC,MP03816482301,2023-12-14,147065.6,147065.6
Pavement Asset Management,District 08,Pulaski,232442,,,FD05,FD05 100 0027 021-031,HINKLE CONTRACTING COMPANY LLC,MP10000272301,2023-12-14,2506498.25,2506498.25
Pavement Asset Management,District 04,Nelson,232456,,,FD05,FD05 090 031E 022-028,MAGO CONSTRUCTION COMPANY LLC,MP090031E2302,2023-12-14,625659.0,625659.0
Pavement Asset Management,District 11,Jackson,232480,,,FD05,FD05 055 0421 016-022,THE ALLEN COMPANY INC,MP05504212301,2023-12-14,1012326.59,1012326.59
Pavement Asset Management,District 11,Leslie,232481,,,FD05,FD05 066 0421 016-022,MOUNTAIN ENTERPRISES INC,MP06604212302,2023-12-14,943400.42,943400.42
Pavement Asset Management,District 03,Monroe,232483,,,FD05,FD05 086 0163 012-015,SCOTTY'S CONTRACTING & STONE LLC,MP08601632301,2023-12-14,319178.73,319178.73
Pavement Asset Management,District 04,Hardin,232484,,,FD05,FD05 047 0361 005-009,SCOTTY'S CONTRACTING & STONE LLC,MP04703612301,2023-12-14,639530.75,463250.11
Pavement Asset Management,District 04,Hardin,232484,,,FD05,FD05 047 1646 003-005,SCOTTY'S CONTRACTING & STONE LLC,MP04716462301,2023-12-14,639530.75,145119.06
Pavement Asset Management,District 05,Oldham,232486,,,FD05,FD05 093 329B 000-003,LOUISVILLE PAVING COMPANY INC,MP093329B2301,2023-12-14,532000.0,532000.0
Pavement Asset Management,District 09,Greenup,232487,,,FD05,FD05 045 0067 007-014,MOUNTAIN ENTERPRISES INC,MP04500672301,2023-12-14,1100778.5,1100778.5
Pavement Asset Management,District 07,Mercer,232488,,,FD05,FD05 084 0127 000-002,MAGO CONSTRUCTION COMPANY LLC,MP08401272303,2023-12-14,546309.54,546309.54
Pavement Asset Management,District 11,Clay,232497,11-20001.00,,FD04,FD04 026 9006 013-016,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP02690062301,2023-12-14,2220248.01,2220248.01
Rural Roads Projects,District 02,Various,233142,,,CB06,CB06 030 0140 006 0011,YAGER MATERIALS CORP,020300142301,2023-12-14,507294.24,507294.24
Highway Improvement,District 06,Boone,231111,06-20008.00,STP,,STP 5228(008),RIEGLER BLACKTOP INC,DE00800182311,2023-12-14,364133.52,364133.52
Rural Roads Projects,District 07,Woodford,233137,,,CB06,CB06 120 1965 001-003,H G MAYS CORPORATION,0712019652302,2023-12-14,404125.58,169213.97
Rural Roads Projects,District 07,Woodford,233137,,,CB06,CB06 120 1964 014-017,H G MAYS CORPORATION,0712019642301,2023-12-14,404125.58,234911.62
Rural Roads Projects,District 07,Scott,233138,,,CB06,CB06 105 0032 017-021,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,0710500322301,2023-12-14,775059.52,292577.66
Rural Roads Projects,District 07,Scott,233138,,,CB06,CB06 105 0620 012-015,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,0710506202301,2023-12-14,775059.52,213208.78
Rural Roads Projects,District 07,Scott,233138,,,CB06,CB06 105 0032 009-013,NALLY & GIBSON GEORGETOWN LLC DBA HAMILTON-HINKLE PAVING CO,0710500322302,2023-12-14,775059.52,269273.08
